t,x,y,z,heading,modo,drive_izq,drive_der,vx,yaw_rate,GF_1,GF_2,LC4_left,LC4_right,LPLC2_left,LPLC2_right,DNa01_left,DNa01_right,DNa02_left,DNa02_right,P9_left,P9_right,MDN_1,aDN1_left
19.0143,-12.727,-20.263,-0.056,1.6687,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,60.0,60.0,0.0,0.0
19.0476,-12.71,-20.289,0.036,1.7013,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.0809,-12.571,-20.209,-0.057,1.5201,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.1142,-12.555,-20.137,-0.141,1.4455,escape,1.5,0.706,1.0,0.635,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.1475,-12.685,-20.029,0.005,1.6572,escape,1.5,0.706,1.0,0.635,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.1808,-12.575,-19.878,-0.041,1.4971,escape,1.5,0.706,1.0,0.635,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.2141,-12.445,-19.842,-0.105,1.3335,escape,1.5,-0.432,0.534,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.2474,-12.435,-19.792,-0.126,1.4591,escape,1.5,-0.432,0.534,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,0.0,40.0,60.0,0.0,0.0
19.2807,-12.118,-19.907,0.011,1.0794,escape,1.5,-0.432,0.534,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.314,-12.12,-19.625,-0.129,1.2325,escape,1.5,0.741,1.0,0.607,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.3473,-12.167,-19.598,-0.108,1.3061,escape,1.5,0.741,1.0,0.607,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.3806,-11.902,-19.687,-0.077,1.0379,escape,1.5,0.741,1.0,0.607,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.4139,-11.848,-19.638,0.002,1.0962,escape,1.476,1.124,1.0,0.281,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.4472,-11.602,-19.653,0.069,0.8243,escape,1.476,1.124,1.0,0.281,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.4805,-11.36,-19.487,-0.073,0.7118,escape,1.476,1.124,1.0,0.281,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.5138,-11.354,-19.588,-0.038,0.7586,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.5471,-11.305,-19.51,-0.029,0.7514,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.5804,-11.441,-19.4,-0.033,0.9333,escape,-0.5,1.5,0.5,-0.8,60.0,80.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.6137,-11.194,-19.338,-0.132,0.8396,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.647,-11.132,-19.38,-0.131,0.8407,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.6803,-11.113,-19.292,-0.048,0.897,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.7136,-11.072,-19.279,-0.109,0.7999,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.7469,-11.061,-19.234,-0.105,0.8298,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.7802,-10.987,-19.264,-0.082,0.7703,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.8135,-10.938,-19.281,-0.009,0.7487,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.8468,-10.981,-19.13,0.092,0.846,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.8801,-10.798,-19.246,-0.06,0.7014,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.9134,-10.858,-19.158,-0.116,0.7748,walking,0.21,0.19,0.2,0.016,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,40.0,60.0,0.0,0.0
19.9467,-10.787,-19.236,-0.004,0.7296,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
19.98,-10.714,-19.266,0.07,0.6523,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.0133,-10.726,-19.135,0.116,0.7396,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.0466,-10.482,-19.337,-0.002,0.627,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.0799,-10.522,-19.225,-0.116,0.6838,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.1132,-10.42,-19.361,0.049,0.5779,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.1465,-10.318,-19.417,0.127,0.5881,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.1798,-10.261,-19.255,0.111,0.5441,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.2131,-10.027,-19.543,0.086,0.4136,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.2464,-10.296,-19.264,-0.115,0.6209,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.2797,-9.778,-18.749,0.4,0.6606,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.313,-9.398,-18.13,0.127,1.0468,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.3463,-9.205,-17.958,0.11,0.9149,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.3796,-8.824,-18.28,0.097,0.6918,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.4129,-9.168,-18.013,-0.128,0.9205,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.4462,-9.013,-18.12,0.122,0.6822,walking,0.158,0.193,0.175,-0.028,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.4795,-8.807,-18.035,-0.129,0.8408,walking,0.158,0.193,0.175,-0.028,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.5128,-8.736,-17.861,0.643,0.8452,walking,0.158,0.193,0.175,-0.028,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.5461,-8.131,-17.829,0.107,0.5323,walking,0.158,0.193,0.175,-0.028,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.5794,-8.186,-17.751,-0.132,0.5197,walking,0.158,0.193,0.175,-0.028,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.6127,-8.137,-17.819,-0.037,0.4427,walking,0.158,0.193,0.175,-0.028,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.646,-8.034,-17.726,-0.112,0.6201,walking,0.158,0.193,0.175,-0.028,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.6793,-7.782,-18.092,0.106,0.0529,escape,-0.294,1.5,0.603,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.7126,-7.694,-18.059,-0.133,-0.1017,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.7459,-7.602,-18.01,-0.023,-0.1338,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
20.7792,-7.553,-17.745,-0.123,-0.0435,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.8125,-7.442,-17.89,-0.144,-0.0905,escape,-0.074,1.5,0.713,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.8458,-7.648,-17.532,0.084,0.1676,escape,-0.074,1.5,0.713,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.8791,-7.412,-17.512,-0.123,0.0348,escape,-0.074,1.5,0.713,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.9124,-7.325,-17.471,-0.053,0.0322,escape,0.349,1.5,0.924,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.9457,-7.328,-17.265,-0.111,0.2151,escape,0.349,1.5,0.924,-0.8,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,80.0,0.0,0.0
20.979,-7.233,-17.343,-0.136,0.1301,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,80.0,0.0,0.0
21.0123,-7.204,-17.244,0.022,0.192,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,80.0,0.0,0.0
21.0456,-7.169,-17.283,-0.113,0.1133,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,80.0,0.0,0.0
21.0789,-7.138,-17.247,-0.116,0.1322,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,80.0,0.0,0.0
21.1122,-7.105,-17.3,-0.034,0.0875,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,80.0,0.0,0.0
21.1455,-7.035,-17.333,-0.004,0.0565,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.1788,-6.942,-17.213,0.107,0.1001,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.2121,-6.932,-17.414,-0.068,-0.0236,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.2454,-6.903,-17.302,-0.096,0.0655,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.2787,-6.946,-17.449,0.05,-0.0012,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.312,-6.908,-17.52,0.1,-0.0469,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.3453,-6.753,-17.432,0.151,-0.0469,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.3786,-6.849,-17.712,-0.01,-0.1641,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.4119,-6.842,-17.422,-0.103,0.0299,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.4452,-6.719,-17.534,0.058,-0.2058,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.4785,-7.281,-16.961,1.004,1.0366,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.5118,-6.546,-16.05,0.094,0.6639,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.5451,-6.236,-16.431,0.87,-0.1017,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.5784,-5.776,-16.246,-0.113,-0.1461,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.6117,-5.855,-16.404,0.069,-0.2743,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.645,-5.875,-16.561,-0.063,-0.332,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,60.0,0.0,0.0
21.6783,-5.756,-16.585,0.159,-0.3821,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,60.0,0.0,0.0
21.7116,-5.957,-16.687,-0.107,-0.4482,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,60.0,0.0,0.0
21.7449,-5.897,-16.656,-0.107,-0.4052,walking,0.202,0.247,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,80.0,60.0,0.0,0.0
21.7782,-5.543,-16.826,0.429,-0.5422,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.8115,-4.76,-16.698,0.026,0.0369,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.8448,-4.596,-16.723,0.154,-0.0091,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.8781,-4.74,-16.952,-0.12,-0.0713,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.9114,-4.696,-16.943,-0.101,-0.0593,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.9447,-4.473,-16.963,0.248,-0.1642,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
21.978,-3.796,-16.804,0.192,0.0449,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.0113,-3.57,-16.792,0.135,-0.0174,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.0446,-3.564,-16.996,-0.108,-0.1971,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.0779,-3.5,-16.984,-0.11,-0.1594,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.1112,-3.112,-17.08,0.379,-0.3074,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.1445,-2.403,-17.042,0.031,-0.0434,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.1778,-2.194,-17.109,0.14,-0.1471,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.2111,-2.286,-17.356,-0.118,-0.2605,walking,0.203,0.248,0.225,-0.036,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,60.0,60.0,0.0,0.0
22.2444,-2.233,-17.344,-0.111,-0.2363,walking,0.18,0.22,0.2,-0.032,60.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.2777,-2.16,-17.42,0.289,-0.4334,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.311,-2.523,-17.58,0.478,-0.8197,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.3443,-1.954,-17.682,0.155,-0.6378,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.3776,-2.146,-17.771,-0.119,-0.6379,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.4109,-2.097,-17.779,-0.101,-0.6234,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.4442,-1.837,-18.057,0.763,-0.9465,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.4775,-2.596,-18.854,0.437,1.5251,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.5108,-2.928,-18.725,0.111,0.2536,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.5441,-2.266,-18.159,1.099,1.0258,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.5774,-1.743,-17.981,-0.124,0.2304,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.6107,-1.623,-18.034,0.262,0.0674,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.644,-1.503,-18.384,-0.101,-0.3595,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.6773,-1.387,-18.38,0.135,-0.3565,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.7106,-1.537,-18.544,-0.122,-0.4083,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.7439,-1.487,-18.541,-0.11,-0.3902,walking,0.18,0.22,0.2,-0.032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.7772,-1.548,-18.628,0.135,-0.5538,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.8105,-1.663,-18.761,-0.026,-0.5607,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.8438,-1.525,-18.814,0.187,-0.6232,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.8771,-0.451,-18.904,0.723,-0.0239,walking,0.18,0.22,0.2,-0.032,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,40.0,60.0,0.0,0.0
22.9104,0.152,-18.77,-0.105,0.0827,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,60.0,0.0,0.0
22.9437,0.079,-19.001,0.118,-0.1466,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,60.0,0.0,0.0
22.977,-0.108,-19.23,-0.11,-0.2135,walking,0.225,0.225,0.225,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.0103,0.1,-19.34,0.276,-0.4008,walking,0.225,0.225,0.225,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.0436,0.136,-19.615,0.116,-0.7901,walking,0.225,0.225,0.225,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.0769,0.146,-19.635,-0.129,-0.8275,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.1102,0.068,-19.705,0.135,-0.9073,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.1435,-0.118,-19.886,-0.03,-0.9818,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.1768,0.003,-19.977,0.204,-0.9823,walking,0.2,0.2,0.2,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.2101,-0.359,-19.448,1.203,0.0598,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.2434,-0.61,-19.932,-0.063,-1.1469,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.2767,-0.691,-20.022,0.094,-1.1976,walking,0.2,0.2,0.2,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.31,-0.77,-20.101,-0.052,-1.2659,walking,0.19,0.21,0.2,-0.016,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.3433,-0.693,-20.199,0.168,-1.2667,walking,0.19,0.21,0.2,-0.016,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.3766,-1.072,-20.196,-0.111,-1.4403,walking,0.214,0.236,0.225,-0.018,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.4099,-1.037,-20.25,-0.099,-1.3953,walking,0.214,0.236,0.225,-0.018,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.4432,-1.08,-20.385,-0.123,-1.5542,walking,0.19,0.21,0.2,-0.016,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0
23.4765,-0.828,-18.961,1.852,1.5233,walking,0.214,0.236,0.225,-0.018,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0
23.5098,-1.749,-20.175,0.525,-2.0916,walking,0.214,0.236,0.225,-0.018,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0
23.5431,-1.985,-19.829,-0.108,-2.3693,walking,0.214,0.236,0.225,-0.018,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0
